,timestamp,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2153,2022/11/21 1:00,1.66899E+12,16268.12,16283.06,16191,16214.15,7872.39775,1.669E+12,127869689.4,222495,3851.94924,62569455.76,0
2154,2022/11/21 2:00,1.669E+12,16214.15,16219.99,15905.88,16010.7,23043.32117,1.669E+12,369340726.3,498524,11167.72541,179004139.1,0
2155,2022/11/21 3:00,1.669E+12,16010.31,16110.55,15897.15,16073.75,17133.0721,1.669E+12,274225778.9,352991,8587.50795,137471014.2,0
2156,2022/11/21 4:00,1.669E+12,16073.15,16319,16064.22,16149.97,18837.79424,1.66901E+12,304810252.2,383778,9556.77759,154632686.4,0
2157,2022/11/21 5:00,1.66901E+12,16149.34,16234.66,16138.97,16228.09,8403.74792,1.66901E+12,136093125.5,205269,4165.92264,67465268.6,0
2158,2022/11/21 6:00,1.66901E+12,16228.09,16256.16,16082,16091.53,11091.7628,1.66901E+12,179370430.6,250786,5384.86151,87083577.28,0
2159,2022/11/21 7:00,1.66901E+12,16091.53,16150,15955.99,16039.73,12829.28326,1.66902E+12,206123149.5,304710,6290.4873,101078468,0
2160,2022/11/21 8:00,1.66902E+12,16040.73,16068.13,15992.14,16035.42,9731.71632,1.66902E+12,155982104.6,270565,4933.64065,79081889.17,0
2161,2022/11/21 9:00,1.66902E+12,16035.87,16169.52,15964,16112.48,16084.11695,1.66902E+12,258123819.5,362326,8120.49465,130327797.3,0
2162,2022/11/21 10:00,1.66902E+12,16111.77,16153.9,16058.63,16131.26,9631.50436,1.66903E+12,155065156.7,245844,4841.47877,77951795.6,0
2163,2022/11/21 11:00,1.66903E+12,16131.25,16154.99,16055.82,16084.42,8791.26747,1.66903E+12,141513086.8,228428,4060.70629,65372860.65,0
2164,2022/11/21 12:00,1.66903E+12,16084.42,16140.95,16025.42,16113.86,8491.57154,1.66904E+12,136493153.4,229616,4273.71749,68698846.91,0
2165,2022/11/21 13:00,1.66904E+12,16113.86,16284,16098.83,16175.95,14566.23991,1.66904E+12,235864663.3,344994,7394.60376,119745445.2,0
2166,2022/11/21 14:00,1.66904E+12,16176.56,16250,16146.21,16163.83,10824.2365,1.66904E+12,175248221.2,284524,5485.53485,88816873.5,0
2167,2022/11/21 15:00,1.66904E+12,16163.83,16175.23,16109.74,16130.45,8677.70192,1.66905E+12,140096142.4,225407,4194.97266,67728673.78,0
2168,2022/11/21 16:00,1.66905E+12,16130.45,16139.19,15906.52,16032.24,19529.3303,1.66905E+12,313077938.7,410598,9505.31243,152385468.3,0
2169,2022/11/21 17:00,1.66905E+12,16032.24,16075.59,15977.77,16015.22,10845.23657,1.66905E+12,173912471.7,271668,5448.177,87373399.6,0
2170,2022/11/21 18:00,1.66905E+12,16015.22,16040.53,15930,15971.36,12433.72132,1.66906E+12,198761543.1,297023,6026.39614,96340666.44,0
2171,2022/11/21 19:00,1.66906E+12,15971.36,16006.38,15589.68,15722.98,23509.49356,1.66906E+12,370506292.9,464275,10973.51161,172962959.3,0
2172,2022/11/21 20:00,1.66906E+12,15721.51,15894.74,15709.76,15785.27,15789.22091,1.66906E+12,249604836,355934,8081.19875,127758185.2,0
2173,2022/11/21 21:00,1.66906E+12,15785.27,15852.24,15476,15649.52,17912.03391,1.66907E+12,280523360.5,333046,8570.43459,134258293.3,0
2174,2022/11/21 22:00,1.66907E+12,15648.23,15869.41,15614.96,15740.27,15458.33805,1.66907E+12,243113733.3,323186,7833.34726,123193634.2,0
2175,2022/11/21 23:00,1.66907E+12,15739.38,15857.07,15726.38,15781.29,8442.44924,1.66908E+12,133354937.2,213838,4199.61064,66336236.47,0
2176,2022/11/22 0:00,1.66908E+12,15781.29,15967.76,15746.16,15866.48,12895.32049,1.66908E+12,204803213.4,321911,6446.53006,102389104.2,0
2177,2022/11/22 1:00,1.66908E+12,15866.48,15899.92,15800,15812.06,7380.93322,1.66908E+12,116921961,207622,3556.79254,56348608.51,0
2178,2022/11/22 2:00,1.66908E+12,15812.06,15920.33,15770.01,15900.14,9765.2903,1.66909E+12,154515709.6,238140,4721.66596,74708297.53,0
2179,2022/11/22 3:00,1.66909E+12,15900.14,15927.37,15833.6,15847.82,7245.21526,1.66909E+12,114990206,208953,3474.91864,55156576.08,0
2180,2022/11/22 4:00,1.66909E+12,15848.53,15868,15800.03,15822.79,5679.00944,1.66909E+12,89898917.98,173492,2810.17256,44486640.2,0
2181,2022/11/22 5:00,1.66909E+12,15822.79,15882.87,15773.78,15803.9,7397.45913,1.6691E+12,117032851.3,203561,3521.9108,55723421.94,0
2182,2022/11/22 6:00,1.6691E+12,15804.23,15821.71,15661,15687.47,11889.32461,1.6691E+12,187116886.9,285474,5798.61977,91264717.71,0
2183,2022/11/22 7:00,1.6691E+12,15687.47,15781.34,15616.63,15760.42,9883.54282,1.6691E+12,155217410.9,245675,4895.79799,76892962.23,0
2184,2022/11/22 8:00,1.6691E+12,15760.42,15769.99,15660,15729.98,10185.45339,1.66911E+12,160092388.2,266320,5001.77267,78624845.49,0
2185,2022/11/22 9:00,1.66911E+12,15729.98,15775.69,15669.24,15687.97,7744.25265,1.66911E+12,121700827.9,225097,3834.80225,60271731.62,0
2186,2022/11/22 10:00,1.66911E+12,15687.97,15824.16,15661.21,15797.3,8309.59152,1.66911E+12,130771417.8,237289,4322.87434,68032358.03,0
2187,2022/11/22 11:00,1.66911E+12,15796.44,15816.09,15701,15747.88,8048.25731,1.66912E+12,126803519,218940,3960.15473,62396220.43,0
2188,2022/11/22 12:00,1.66912E+12,15747.88,15863.2,15683.33,15836.41,12635.59884,1.66912E+12,199382228.6,306727,6272.10554,98980428.43,0
2189,2022/11/22 13:00,1.66912E+12,15835.3,16218,15827.55,16171.01,27127.36661,1.66913E+12,435355097.8,589212,13820.33562,221807907.4,0
2190,2022/11/22 14:00,1.66913E+12,16171.01,16218,16039.88,16117.28,14432.79801,1.66913E+12,232716353.2,386448,7179.19552,115762145.1,0
2191,2022/11/22 15:00,1.66913E+12,16117.28,16315,16113.88,16241.3,15824.169,1.66913E+12,256446888.9,412358,8042.94381,130350838.5,0
2192,2022/11/22 16:00,1.66913E+12,16241.3,16290.27,16153.71,16171.69,10774.90417,1.66914E+12,174543477,275285,5131.07206,83125021.66,0
2193,2022/11/22 17:00,1.66914E+12,16171.69,16209.88,16060.01,16081.97,9054.79582,1.66914E+12,146159296.6,253306,4479.5163,72312007.63,0
2194,2022/11/22 18:00,1.66914E+12,16080.84,16174.23,16049.87,16140.29,9163.17157,1.66914E+12,147759148.4,251033,4571.76841,73722790.65,0
2195,2022/11/22 19:00,1.66914E+12,16139.44,16246.34,16100.82,16168.38,9022.86922,1.66915E+12,145914579.1,247373,4545.23579,73510215.68,0
2196,2022/11/22 20:00,1.66915E+12,16167.49,16193.07,16128,16135.92,5643.54363,1.66915E+12,91228578.24,165568,2803.69488,45324652.5,0
2197,2022/11/22 21:00,1.66915E+12,16134.85,16180,16085.54,16147.13,6442.72592,1.66915E+12,103904167.5,183948,3401.22214,54857794.97,0
2198,2022/11/22 22:00,1.66915E+12,16145.77,16254.99,16100.68,16184.9,6424.96746,1.66916E+12,103812832.8,195565,3443.61048,55645784.99,0
2199,2022/11/22 23:00,1.66916E+12,16186,16235.61,16156.5,16226.94,6577.50584,1.66916E+12,106524645.5,176800,3347.75789,54222018.79,0
2200,2022/11/23 0:00,1.66916E+12,16227.96,16261.58,16168.26,16183.16,7944.06412,1.66917E+12,128734408,237830,3880.73786,62891767.33,0
2201,2022/11/23 1:00,1.66917E+12,16183.16,16234.6,16160.2,16220.74,6708.24993,1.66917E+12,108650131.8,204864,3474.50517,56277445.35,0
2202,2022/11/23 2:00,1.66917E+12,16220.74,16570.02,16213.04,16512.44,23413.55565,1.66917E+12,384740963.3,478447,11841.94631,194553771.3,0
2203,2022/11/23 3:00,1.66917E+12,16512.44,16593.8,16462.2,16586.55,12227.50795,1.66918E+12,202117268.2,303054,6154.52213,101742293.4,0
2204,2022/11/23 4:00,1.66918E+12,16584.66,16589.99,16484.95,16508.13,8840.03896,1.66918E+12,146075955.8,218559,4350.26117,71885765.51,0
2205,2022/11/23 5:00,1.66918E+12,16508.13,16536.99,16444,16464.07,8429.29027,1.66918E+12,139044847.7,204486,4115.43909,67887234.53,0
2206,2022/11/23 6:00,1.66918E+12,16463.54,16522.2,16445.94,16499.8,9322.68789,1.66919E+12,153721336.1,208899,4818.79109,79459812.15,0
2207,2022/11/23 7:00,1.66919E+12,16499.81,16662.1,16461.93,16583.84,13769.51937,1.66919E+12,227907063.6,264785,6933.67807,114753902.8,0
2208,2022/11/23 8:00,1.66919E+12,16583.84,16637,16500,16541.86,11344.95982,1.66919E+12,187735599.9,283894,5536.52549,91622800.73,0
2209,2022/11/23 9:00,1.66919E+12,16541.86,16600,16519.71,16566.38,10104.88056,1.6692E+12,167355068.4,247368,4974.85807,82397354.5,0
2210,2022/11/23 10:00,1.6692E+12,16565.77,16677.25,16531,16611.45,12523.60081,1.6692E+12,207655444.6,296048,6216.64579,103091421.4,0
2211,2022/11/23 11:00,1.6692E+12,16610.97,16642.6,16566.66,16585.77,9879.55772,1.6692E+12,163945708.9,247926,4927.9588,81779860.12,0
2212,2022/11/23 12:00,1.6692E+12,16585.21,16604.1,16485.14,16513.59,10783.60526,1.66921E+12,178429356.3,248378,5119.7327,84719652.98,0
2213,2022/11/23 13:00,1.66921E+12,16514.03,16546,16382.9,16394.33,12626.26709,1.66921E+12,208149995.4,290596,6307.0121,103980058.5,0
2214,2022/11/23 14:00,1.66921E+12,16395.48,16488.25,16342.98,16464.98,14821.68313,1.66922E+12,243463624.2,343276,7446.02869,122317886.1,0
2215,2022/11/23 15:00,1.66922E+12,16464.98,16511.03,16401.97,16427.11,10308.55999,1.66922E+12,169665685.4,252045,5012.92975,82507659.76,0
2216,2022/11/23 16:00,1.66922E+12,16427.09,16465.63,16320.02,16334.35,9300.33001,1.66922E+12,152632353,225439,4564.57214,74916728.42,0
2217,2022/11/23 17:00,1.66922E+12,16335.33,16400.86,16328.11,16391.62,8216.33447,1.66923E+12,134483515.7,211449,4208.51125,68885629.79,0
2218,2022/11/23 18:00,1.66923E+12,16390.51,16582.22,16380,16527.81,10423.80667,1.66923E+12,171592690.7,235786,5480.69251,90219752.58,0
2219,2022/11/23 19:00,1.66923E+12,16527.81,16706,16395.16,16473.32,22319.91082,1.66923E+12,369026690.8,463571,11309.47029,187021992.9,0
2220,2022/11/23 20:00,1.66923E+12,16473.32,16625,16426.42,16617.47,9704.29413,1.66924E+12,160276000.4,234855,5049.46888,83405178.9,0
2221,2022/11/23 21:00,1.66924E+12,16617.47,16620.76,16478.57,16488.41,7312.38584,1.66924E+12,120922666.4,191451,3604.68857,59611710.98,0
2222,2022/11/23 22:00,1.66924E+12,16488.41,16541.5,16459.43,16512.51,4884.73057,1.66924E+12,80587573.33,137563,2470.02178,40750861.12,0
2223,2022/11/23 23:00,1.66924E+12,16511.59,16676.72,16497.21,16603.11,9717.88305,1.66925E+12,161128670.6,230047,5005.37857,82995663.09,0
2224,2022/11/24 0:00,1.66925E+12,16603.11,16627.06,16533.65,16564.07,8239.06493,1.66925E+12,136549011.9,211361,3995.03295,66215975.97,0
2225,2022/11/24 1:00,1.66925E+12,16562.99,16799.99,16537.44,16747.83,13006.15028,1.66926E+12,216749772.9,307086,6788.86258,113152929,0
2226,2022/11/24 2:00,1.66926E+12,16747.83,16812.63,16678.67,16695.18,11395.93178,1.66926E+12,190668981.3,294099,5627.23239,94157757.15,0
2227,2022/11/24 3:00,1.66926E+12,16695.18,16772.46,16685,16712.07,8405.99513,1.66926E+12,140611939.8,215034,4030.74614,67428769.87,0
2228,2022/11/24 4:00,1.66926E+12,16711.41,16740.01,16656.8,16697.69,8038.87223,1.66927E+12,134258085,199959,4070.24609,67979280.26,0
2229,2022/11/24 5:00,1.66927E+12,16697.27,16704.7,16645.08,16655.8,7982.0176,1.66927E+12,133119164.2,199796,4113.33125,68602443.09,0
2230,2022/11/24 6:00,1.66927E+12,16655.55,16726,16635.66,16710.5,10381.87754,1.66927E+12,173201791.1,231933,5549.64491,92587955.49,0
2231,2022/11/24 7:00,1.66927E+12,16710.5,16719.03,16614.75,16623.9,11368.51516,1.66928E+12,189702443.1,241773,5557.57426,92749251.86,0
2232,2022/11/24 8:00,1.66928E+12,16622.38,16642.18,16520.26,16590.98,13285.87074,1.66928E+12,220287793.2,282177,6441.56062,106807341.1,0
2233,2022/11/24 9:00,1.66928E+12,16590.97,16619.62,16553.55,16601.53,8854.80948,1.66928E+12,146926283,192843,4385.66337,72774412.08,0
2234,2022/11/24 10:00,1.66928E+12,16601.53,16615,16493.81,16558.61,10808.96915,1.66929E+12,178954995.1,246420,5195.5708,86019490.74,0
2235,2022/11/24 11:00,1.66929E+12,16557.81,16582,16530.89,16572.11,6911.90953,1.66929E+12,114425563.8,185099,3494.47225,57852568.28,0
2236,2022/11/24 12:00,1.66929E+12,16572.11,16588.94,16493.01,16538.45,9526.48023,1.66929E+12,157587450.2,200672,4683.01295,77470525.46,0
2237,2022/11/24 13:00,1.66929E+12,16538.45,16606.52,16531.51,16586.23,8062.26689,1.6693E+12,133518814,191407,4281.65656,70910872.42,0
2238,2022/11/24 14:00,1.6693E+12,16586.23,16592,16458.05,16532.59,9685.63421,1.6693E+12,160010987.8,235369,4746.17271,78409704.62,0
2239,2022/11/24 15:00,1.6693E+12,16532.59,16580.01,16497.57,16558.11,6937.14748,1.66931E+12,114767539.5,191088,3501.64436,57932765,0
2240,2022/11/24 16:00,1.66931E+12,16559.01,16676,16517.99,16622.53,12911.51358,1.66931E+12,214289116.6,319494,6544.4513,108625446.1,0
2241,2022/11/24 17:00,1.66931E+12,16622.52,16669,16581.53,16586.73,7597.96884,1.66931E+12,126276371.2,214266,3646.36369,60603771.25,0
2242,2022/11/24 18:00,1.66931E+12,16587.67,16604.48,16542.22,16583.31,6161.63307,1.66932E+12,102150930.7,165436,3098.85991,51376277.98,0
2243,2022/11/24 19:00,1.66932E+12,16583.31,16602.29,16554,16577.41,4381.79719,1.66932E+12,72622468.14,129798,2157.3358,35755635.72,0
2244,2022/11/24 20:00,1.66932E+12,16577.05,16595.48,16553,16567.36,4960.72797,1.66932E+12,82232199.25,137505,2441.37142,40471925.68,0
2245,2022/11/24 21:00,1.66932E+12,16567.36,16577.86,16535.01,16551.95,5135.77254,1.66933E+12,85028627.1,141591,2550.09682,42221933.85,0
2246,2022/11/24 22:00,1.66933E+12,16552.74,16639,16542.2,16612.48,4402.72097,1.66933E+12,73010007.8,119483,2356.61468,39079453.9,0
2247,2022/11/24 23:00,1.66933E+12,16612.48,16625,16560.27,16598.95,8122.27694,1.66933E+12,134774068.9,178162,3945.80149,65474080.04,0
2248,2022/11/25 0:00,1.66933E+12,16599.55,16622.64,16510.46,16528.79,10622.54512,1.66934E+12,175822474.5,249118,5042.02525,83457424.84,0
2249,2022/11/25 1:00,1.66934E+12,16529.37,16556.58,16511.47,16526.84,5010.84404,1.66934E+12,82869302.83,148569,2450.64382,40530295.63,0
2250,2022/11/25 2:00,1.66934E+12,16526.84,16532.32,16470.6,16525.78,8876.302,1.66935E+12,146500552.7,216835,4283.39511,70699533.28,0
2251,2022/11/25 3:00,1.66935E+12,16525.78,16527.72,16470,16485.45,5921.99795,1.66935E+12,97706994.66,148731,2912.90673,48059951.32,0
2252,2022/11/25 4:00,1.66935E+12,16485.45,16502.19,16354.24,16391.26,10133.82587,1.66935E+12,166638569.6,238594,4760.66218,78289576.53,0
2253,2022/11/25 5:00,1.66935E+12,16391.93,16421.27,16360.63,16362.8,8014.73872,1.66936E+12,131434013.6,206484,4050.25124,66423482.62,0
2254,2022/11/25 6:00,1.66936E+12,16363.43,16444.99,16342.81,16424.4,8209.16864,1.66936E+12,134676422.3,205866,4158.64569,68228392.78,0
2255,2022/11/25 7:00,1.66936E+12,16424.94,16474.88,16415.07,16461.66,6751.84462,1.66936E+12,111042860.2,164586,3306.42895,54379594.51,0
2256,2022/11/25 8:00,1.66936E+12,16462.22,16495.59,16420.3,16449.37,6653.60103,1.66937E+12,109438645.8,173010,3048.97238,50151379.29,0
2257,2022/11/25 9:00,1.66937E+12,16449.37,16480.41,16430.12,16441.79,5756.1375,1.66937E+12,94729661.66,157700,2825.20314,46496598.08,0
2258,2022/11/25 10:00,1.66937E+12,16442.28,16521.62,16407.72,16477.5,8371.31784,1.66937E+12,137825132.3,219951,4312.77612,71009631.42,0
2259,2022/11/25 11:00,1.66937E+12,16477.93,16591.43,16470.03,16531.64,11662.04076,1.66938E+12,192784125.9,270517,5964.80206,98601102.27,0
2260,2022/11/25 12:00,1.66938E+12,16531.64,16584.48,16500.25,16507.19,9545.69471,1.66938E+12,157908226.9,233547,4668.08354,77226314.67,0
2261,2022/11/25 13:00,1.66938E+12,16507.18,16519.82,16472.13,16491.33,7493.67179,1.66938E+12,123638621.1,175296,3649.52904,60215988.64,0
2262,2022/11/25 14:00,1.66938E+12,16491.82,16549.66,16435.11,16538.89,10489.99469,1.66939E+12,172903607.2,228902,5395.11038,88932270.57,0
2263,2022/11/25 15:00,1.66939E+12,16538.89,16570,16477,16513,10610.00789,1.66939E+12,175326419.4,221428,5110.36608,84453701.89,0
2264,2022/11/25 16:00,1.66939E+12,16513,16516.98,16458.46,16485.66,7095.21116,1.6694E+12,116962667.8,182445,3552.30958,58560378.6,0
2265,2022/11/25 17:00,1.6694E+12,16485.14,16536.35,16474.29,16510.38,7262.26297,1.6694E+12,119846113.3,173379,3781.89883,62413939.47,0
2266,2022/11/25 18:00,1.6694E+12,16509.52,16528.6,16477.13,16495.43,4967.00543,1.6694E+12,81994286.52,121090,2416.71026,39896385.55,0
2267,2022/11/25 19:00,1.6694E+12,16495.43,16553.88,16494.01,16523.21,5276.79401,1.66941E+12,87194164.79,124305,2747.0017,45393640.42,0
2268,2022/11/25 20:00,1.66941E+12,16523.67,16666,16516.97,16526.13,8058.9607,1.66941E+12,133423257.2,170915,4232.9611,70094854.13,0
2269,2022/11/25 21:00,1.66941E+12,16526.13,16539.77,16492.57,16501.6,4796.70034,1.66941E+12,79209743.07,115607,2277.20724,37605427.49,0
2270,2022/11/25 22:00,1.66941E+12,16502.19,16539.1,16482.87,16529.17,4333.86269,1.66942E+12,71577767.15,109088,2153.99867,35577733.36,0
2271,2022/11/25 23:00,1.66942E+12,16529.02,16577.6,16494.06,16522.14,6174.96486,1.66942E+12,102099541.8,140502,3085.66688,51021113.72,0
2272,2022/11/26 0:00,1.66942E+12,16521.35,16591.03,16509.6,16579.5,8474.38887,1.66942E+12,140220747.7,189704,4157.34039,68788111.82,0
2273,2022/11/26 1:00,1.66942E+12,16579.27,16701.99,16573.52,16633.87,13822.50028,1.66943E+12,229978635.2,291637,6812.6788,113347879.5,0
2274,2022/11/26 2:00,1.66943E+12,16634.33,16670,16617.33,16627.9,7856.63396,1.66943E+12,130753719.5,183764,3691.82738,61442904.24,0
2275,2022/11/26 3:00,1.66943E+12,16628.17,16644.06,16602.78,16625.79,6699.54834,1.66944E+12,111381811.2,146080,3292.22611,54735932.78,0
2276,2022/11/26 4:00,1.66944E+12,16625.79,16644.72,16602.12,16630.32,9009.75508,1.66944E+12,149748597.7,168595,4547.3843,75583812.42,0
2277,2022/11/26 5:00,1.66944E+12,16630.32,16651.84,16619.2,16625.48,6968.00812,1.66944E+12,115912664.6,144145,3295.22274,54818400.11,0
2278,2022/11/26 6:00,1.66944E+12,16625,16626.35,16532.5,16559.5,10166.51669,1.66945E+12,168505556.3,185780,4868.21294,80683141.12,0
2279,2022/11/26 7:00,1.66945E+12,16559,16600,16530,16583.75,7375.87768,1.66945E+12,122204117.6,148011,3869.88738,64118522.11,0
2280,2022/11/26 8:00,1.66945E+12,16584.13,16596.36,16567,16573.03,4756.14843,1.66945E+12,78866658.76,122960,2366.40958,39240989.62,0
2281,2022/11/26 9:00,1.66945E+12,16573.01,16600,16571.57,16590.86,6184.40397,1.66946E+12,102599285.9,133718,3257.06668,54036625.44,0
2282,2022/11/26 10:00,1.66946E+12,16590.86,16638.23,16582.03,16596.56,8456.36954,1.66946E+12,140454131.9,172817,4204.42125,69833660.22,0
2283,2022/11/26 11:00,1.66946E+12,16595.82,16606.54,16556.66,16580.31,6746.6491,1.66946E+12,111853448.6,156960,3204.72663,53132381.43,0
2284,2022/11/26 12:00,1.66946E+12,16580.58,16598.5,16558.32,16580.59,5600.70998,1.66947E+12,92845001.09,125696,2779.71038,46080455.83,0
2285,2022/11/26 13:00,1.66947E+12,16580.59,16613.21,16577.05,16596.89,7821.52261,1.66947E+12,129800983.4,135926,3998.25886,66352257.45,0
2286,2022/11/26 14:00,1.66947E+12,16596.22,16680.57,16536.56,16567.05,13700.35639,1.66947E+12,227415368.4,255237,6807.14148,113002583.7,0
2287,2022/11/26 15:00,1.66947E+12,16566.95,16582.53,16483.25,16512.86,11100.82159,1.66948E+12,183482293.8,243424,5362.93766,88647253.77,0
2288,2022/11/26 16:00,1.66948E+12,16512.35,16532.91,16496.26,16508.22,5734.22673,1.66948E+12,94712530.41,132156,2791.0192,46101678.18,0
2289,2022/11/26 17:00,1.66948E+12,16507.75,16530,16490.76,16516.05,4920.19708,1.66949E+12,81262875.84,116349,2479.73011,40956666.28,0
2290,2022/11/26 18:00,1.66949E+12,16516.63,16526.39,16458.38,16477.77,4837.58069,1.66949E+12,79816031.66,109253,2310.62403,38125133.91,0
2291,2022/11/26 19:00,1.66949E+12,16477.73,16497.43,16420.45,16488.43,6863.97031,1.66949E+12,112991473.9,153173,3343.54516,55040709.24,0
2292,2022/11/26 20:00,1.66949E+12,16488.44,16514.98,16484.91,16500.9,3335.81205,1.6695E+12,55033353.31,101182,1708.04575,28179535.16,0
2293,2022/11/26 21:00,1.6695E+12,16500.95,16549.66,16495.61,16516.25,6386.34059,1.6695E+12,105491276.9,122442,3169.57592,52354425.08,0
2294,2022/11/26 22:00,1.6695E+12,16516.25,16520,16385,16425.29,7287.10999,1.6695E+12,119972969.8,144591,3420.18497,56314572.66,0
2295,2022/11/26 23:00,1.6695E+12,16425.29,16483.69,16416.2,16458.57,7699.36859,1.66951E+12,126686854.4,133530,3908.05475,64302365.22,0
2296,2022/11/27 0:00,1.66951E+12,16457.61,16503.91,16446.59,16462.67,8047.14353,1.66951E+12,132553255.4,150181,4058.17871,66845834.42,0
2297,2022/11/27 1:00,1.66951E+12,16462.67,16510.37,16461.13,16485.56,7376.21904,1.66951E+12,121617461.4,138579,3772.91455,62208446.96,0
2298,2022/11/27 2:00,1.66951E+12,16484.95,16536.86,16482.01,16528.2,8215.48285,1.66952E+12,135630201,143189,4138.3114,68322894.7,0
2299,2022/11/27 3:00,1.66952E+12,16528.48,16575.31,16517.08,16527.22,6851.48755,1.66952E+12,113316058.3,138944,3427.89644,56694378.35,0
2300,2022/11/27 4:00,1.66952E+12,16527.22,16600,16522.23,16565.7,11663.03527,1.66953E+12,193126914.3,194041,5582.5138,92441801.03,0
2301,2022/11/27 5:00,1.66953E+12,16565.7,16580,16531.11,16537.01,7191.99695,1.66953E+12,119079922.3,133236,3302.52354,54680969.48,0
2302,2022/11/27 6:00,1.66953E+12,16537.01,16594.97,16536.43,16554.51,7044.74526,1.66953E+12,116710122.1,157087,3531.83014,58514006.72,0
2303,2022/11/27 7:00,1.66953E+12,16554.52,16572,16548.04,16562.98,4910.18091,1.66954E+12,81314048.73,109819,2476.79592,41017184.11,0
2304,2022/11/27 8:00,1.66954E+12,16562.98,16583.43,16522.14,16531.75,7100.16843,1.66954E+12,117518609.9,152430,3431.05261,56791748.96,0
2305,2022/11/27 9:00,1.66954E+12,16531.75,16547.72,16514.01,16522.92,5532.96599,1.66954E+12,91463256.77,129524,2781.66404,45984230.84,0
2306,2022/11/27 10:00,1.66954E+12,16522.97,16593.91,16513,16541.82,8702.04811,1.66955E+12,144022917.1,190142,4466.38197,73922617.21,0
2307,2022/11/27 11:00,1.66955E+12,16541.82,16562.98,16527.57,16550.91,5660.22416,1.66955E+12,93660303.85,143652,2794.48342,46241771.22,0
2308,2022/11/27 12:00,1.66955E+12,16550.57,16578.66,16537.48,16559.55,6262.17506,1.66955E+12,103691372.7,143596,3098.98643,51315584.72,0
2309,2022/11/27 13:00,1.66955E+12,16559.86,16565.3,16524,16539.51,5547.98822,1.66956E+12,91807143.59,126452,2683.59031,44409026.82,0
2310,2022/11/27 14:00,1.66956E+12,16539.51,16557.05,16520,16539.48,5605.54866,1.66956E+12,92724415.02,123189,2661.45438,44025965.18,0
2311,2022/11/27 15:00,1.66956E+12,16539.48,16586.74,16520.26,16574.28,7570.14707,1.66956E+12,125347470.4,154597,3845.49861,63676848.37,0
2312,2022/11/27 16:00,1.66956E+12,16573.76,16581.6,16533.53,16537.55,6276.82933,1.66957E+12,103961646.9,138849,3040.00902,50353214.3,0
2313,2022/11/27 17:00,1.66957E+12,16537.55,16548.31,16520.88,16534.2,5403.4057,1.66957E+12,89333636.45,110170,2801.10029,46310958.97,0
2314,2022/11/27 18:00,1.66957E+12,16534.2,16567.23,16532,16564.77,4436.92318,1.66958E+12,73423851.84,93903,2251.42954,37258140.85,0
2315,2022/11/27 19:00,1.66958E+12,16564.77,16567.63,16531.75,16555.39,3313.92696,1.66958E+12,54854795.85,83532,1625.63307,26908959.55,0
2316,2022/11/27 20:00,1.66958E+12,16555.39,16573.6,16546.83,16558.87,3501.70724,1.66958E+12,57981485.48,89901,1783.2541,29527930.64,0
2317,2022/11/27 21:00,1.66958E+12,16558.87,16595,16555.41,16578.17,4333.05439,1.66959E+12,71824836.18,96658,2184.39626,36208952.68,0
2318,2022/11/27 22:00,1.66959E+12,16578.17,16597.36,16559.02,16573.03,4080.13384,1.66959E+12,67654336.34,93208,2059.21157,34146235.55,0
2319,2022/11/27 23:00,1.66959E+12,16573.03,16575.4,16401,16428.78,17397.93837,1.66959E+12,286430503.8,327342,8297.93086,136598372,0
2320,2022/11/28 0:00,1.66959E+12,16428.77,16487.04,16417,16446.79,8075.56504,1.6696E+12,132954651.4,180984,4002.57221,65901011.88,0
2321,2022/11/28 1:00,1.6696E+12,16446.79,16470,16090,16144.12,29041.48446,1.6696E+12,471556574.4,525056,13976.02075,226935304.4,0
2322,2022/11/28 2:00,1.6696E+12,16143.4,16191.58,16051.9,16117.63,17314.62529,1.6696E+12,279244223.9,362900,8800.67558,141934732.3,0
2323,2022/11/28 3:00,1.6696E+12,16118.22,16206.59,16104.62,16178.22,9630.79702,1.66961E+12,155716235.1,230850,4930.59727,79720563.25,0
2324,2022/11/28 4:00,1.66961E+12,16177.49,16246.98,16167.71,16209.96,7739.89125,1.66961E+12,125393132.3,188016,3881.50196,62886015.17,0
2325,2022/11/28 5:00,1.66961E+12,16210.3,16226.96,16146.04,16159.31,7852.92899,1.66962E+12,127071255.5,174483,3800.54752,61498183.5,0
2326,2022/11/28 6:00,1.66962E+12,16158.82,16217.71,16136,16212.45,7355.75701,1.66962E+12,118992632.1,177192,3837.79889,62086458.32,0
2327,2022/11/28 7:00,1.66962E+12,16213.36,16235.2,16190.24,16222.06,7070.23679,1.66962E+12,114581448,165193,3610.84599,58519707.28,0
2328,2022/11/28 8:00,1.66962E+12,16224.14,16270.59,16193.08,16235.26,8788.41433,1.66963E+12,142631870,187258,4337.58607,70398448.24,0
2329,2022/11/28 9:00,1.66963E+12,16235.26,16248,16187.01,16218.07,7590.61203,1.66963E+12,123090932.9,186229,3722.66906,60369665.09,0
2330,2022/11/28 10:00,1.66963E+12,16218.07,16225.62,16178.24,16196.75,7883.34883,1.66963E+12,127746355.4,187289,3703.57598,60016444.47,0
